id	type	parentid, name	parentid	parenttype	maxlat	maxlong	minlat	minlong
22017	C	LA, Caddo	LA	S	33.01954269	-93.46186066	32.19556808	-94.04334259
22019	C	LA, Calcasieu	LA	S	30.49052238	-92.88761139	30.03794289	-93.76582336
22021	C	LA, Caldwell	LA	S	32.27743912	-91.86759949	31.92708778	-92.31288147
22023	C	LA, Cameron	LA	S	30.05257988	-92.61367798	29.52841949	-93.92854309
22025	C	LA, Catahoula	LA	S	31.97153282	-91.53620148	31.22191238	-92.02114105
22027	C	LA, Claiborne	LA	S	33.01839447	-92.72473145	32.58404541	-93.23860931
22029	C	LA, Concordia	LA	S	31.76203728	-91.37799072	30.97036171	-91.86696625
22031	C	LA, De Soto	LA	S	32.34461975	-93.35324860	31.84423637	-94.04280853
22033	C	LA, East Baton Rouge	LA	S	30.71931076	-90.84438324	30.31255913	-91.31549835
22035	C	LA, East Carroll	LA	S	33.00509262	-91.00270844	32.53754044	-91.45764160
22037	C	LA, East Feliciana	LA	S	30.99964714	-90.82602692	30.64954758	-91.32015991
22039	C	LA, Evangeline	LA	S	31.00236893	-92.17227173	30.48049927	-92.63384247
22041	C	LA, Franklin	LA	S	32.40580750	-91.45056915	31.87302589	-91.93318939
22043	C	LA, Grant	LA	S	31.79714966	-92.19612885	31.38807869	-92.97352600
22045	C	LA, Iberia	LA	S	30.12241364	-91.22196198	29.36111641	-92.04447174
22047	C	LA, Iberville	LA	S	30.49743271	-91.01930237	30.02533531	-91.70121765
22049	C	LA, Jackson	LA	S	32.49645233	-92.31159973	32.14562607	-92.82240295
22051	C	LA, Jefferson	LA	S	30.23055458	-89.89992523	29.12523079	-90.28028107
22053	C	LA, Jefferson Davis	LA	S	30.48828697	-92.58372498	30.03732300	-93.13115692
22055	C	LA, Lafayette	LA	S	30.38155937	-91.90581512	30.03468132	-92.28467560
22057	C	LA, Lafourche	LA	S	29.92203712	-89.99897766	28.99534035	-91.00674438
22059	C	LA, La Salle	LA	S	31.92787361	-92.00543213	31.32414246	-92.38429260
22061	C	LA, Lincoln	LA	S	32.76022339	-92.41504669	32.45285034	-92.88172150
22063	C	LA, Livingston	LA	S	30.65002251	-90.40124512	30.17516327	-90.99130249
22065	C	LA, Madison	LA	S	32.56283569	-90.87564087	32.12035370	-91.55729675
22067	C	LA, Morehouse	LA	S	33.00817490	-91.43365479	32.50571060	-92.08499908
22069	C	LA, Natchitoches	LA	S	32.14849854	-92.71678925	31.34662628	-93.44174957
22071	C	LA, Orleans	LA	S	30.19919014	-89.62505341	29.86666107	-90.14007568
22073	C	LA, Ouachita	LA	S	32.72300339	-91.90386963	32.25855255	-92.41542816
22075	C	LA, Plaquemines	LA	S	29.90500450	-88.87923431	28.86060905	-90.07569122
22077	C	LA, Pointe Coupee	LA	S	31.01935959	-91.30947876	30.48258972	-91.82287598
22079	C	LA, Rapides	LA	S	31.51759338	-92.07349396	30.88919258	-92.98146057
22081	C	LA, Red River	LA	S	32.23777771	-93.12118530	31.88700485	-93.61471558
22083	C	LA, Richland	LA	S	32.66734314	-91.43141937	32.15155029	-92.03466797
22085	C	LA, Sabine	LA	S	31.84583282	-93.23609924	31.16558075	-93.87918091
22087	C	LA, St. Bernard	LA	S	30.21215820	-88.75839233	29.61755371	-90.01226807
22089	C	LA, St. Charles	LA	S	30.23055458	-90.16758728	29.69191170	-90.54976654
22091	C	LA, St. Helena	LA	S	30.99973297	-90.56581879	30.64928436	-90.91200256
22093	C	LA, St. James	LA	S	30.16645050	-90.64183807	29.88937759	-90.96368408
22095	C	LA, St. John the Baptist	LA	S	30.29879189	-90.27751923	29.88392830	-90.68885803
25001	C	MA, Barnstable	MA	S	42.13146591	-69.85913086	41.47194672	-70.75846100
25003	C	MA, Berkshire	MA	S	42.74594116	-72.94948578	42.03985977	-73.50814056
25005	C	MA, Bristol	MA	S	42.09569931	-70.75242615	41.41672897	-71.38169861
25007	C	MA, Dukes	MA	S	41.56093216	-70.23432922	41.20648956	-71.05185699
25009	C	MA, Essex	MA	S	42.88668823	-70.50607300	42.38409805	-71.25610352
25011	C	MA, Franklin	MA	S	42.74113464	-72.22483063	42.30327988	-73.02349854
25013	C	MA, Hampden	MA	S	42.34386826	-72.13480377	41.99759674	-73.07424164
25015	C	MA, Hampshire	MA	S	42.55593491	-72.20336151	42.18318939	-73.06861877
25017	C	MA, Middlesex	MA	S	42.73610306	-71.02009583	42.15668869	-71.89871979
25019	C	MA, Nantucket	MA	S	41.41986465	-69.89295959	41.18705368	-70.49330902
25021	C	MA, Norfolk	MA	S	42.37509918	-70.67568970	41.98499680	-71.50165558
25023	C	MA, Plymouth	MA	S	42.37509918	-70.32252502	41.56584930	-71.08019257
25025	C	MA, Suffolk	MA	S	42.45009613	-70.64807129	42.22779846	-71.19120026
25027	C	MA, Worcester	MA	S	42.72154999	-71.47774506	42.00806427	-72.31574249
24001	C	MD, Allegany	MD	S	39.72304153	-78.31338501	39.43833923	-79.06780243
24003	C	MD, Anne Arundel	MD	S	39.23730850	-76.34948730	38.71110153	-76.84039307
24005	C	MD, Baltimore	MD	S	39.72130203	-76.28768158	39.15662766	-76.89469910
24009	C	MD, Calvert	MD	S	38.76881790	-76.32190704	38.30514145	-76.70195770
24011	C	MD, Caroline	MD	S	39.14330673	-75.70734406	38.63523483	-76.01288605
24013	C	MD, Carroll	MD	S	39.72080231	-76.78709412	39.34970474	-77.31150818
24015	C	MD, Cecil	MD	S	39.72208405	-75.76667023	39.36317062	-76.23327637
24017	C	MD, Charles	MD	S	38.70661545	-76.66299438	38.17137527	-77.32238007
24019	C	MD, Dorchester	MD	S	38.70397186	-75.70156860	38.05841064	-76.43881226
24021	C	MD, Frederick	MD	S	39.72009659	-77.10690308	39.21982574	-77.67737579
24023	C	MD, Garrett	MD	S	39.72288132	-78.93117523	39.20228577	-79.48764801
24025	C	MD, Harford	MD	S	39.72150421	-76.03576660	39.25410843	-76.56938934
24027	C	MD, Howard	MD	S	39.36960220	-76.69669342	39.10320663	-77.18711090
24029	C	MD, Kent	MD	S	39.40556717	-75.75595093	38.99249268	-76.35485077
24031	C	MD, Montgomery	MD	S	39.35364914	-76.88789368	38.93431091	-77.52734375
24033	C	MD, Prince George's	MD	S	39.13175201	-76.66968536	38.53537369	-77.08580017
24035	C	MD, Queen Anne's	MD	S	39.26149368	-75.74766541	38.80739594	-76.43658447
24037	C	MD, St. Mary's	MD	S	38.51353836	-76.20195770	37.88846970	-76.87440491
24039	C	MD, Somerset	MD	S	38.29777908	-75.54087067	37.88660812	-76.23645782
24041	C	MD, Talbot	MD	S	38.94467545	-75.89638519	38.57189560	-76.46394348
24043	C	MD, Washington	MD	S	39.72296524	-77.46914673	39.31863403	-78.36315918
24045	C	MD, Wicomico	MD	S	38.56073761	-75.30674744	38.21596146	-75.94845581
24047	C	MD, Worcester	MD	S	38.45196915	-74.98628235	37.99420929	-75.66091919
24510	C	MD, Baltimore	MD	S	39.37220764	-76.52938843	39.19720840	-76.71159363
23001	C	ME, Androscoggin	ME	S	44.48730469	-69.99367523	43.90748596	-70.48529053
23003	C	ME, Aroostook	ME	S	47.45968628	-67.75212860	45.57264709	-70.02323151
23005	C	ME, Cumberland	ME	S	44.17116928	-69.85956573	43.46890640	-70.86459351
23007	C	ME, Franklin	ME	S	45.66783524	-69.92768860	44.45893478	-70.83438110
23009	C	ME, Hancock	ME	S	45.25528336	-67.88652802	44.02846146	-68.89643097
23011	C	ME, Kennebec	ME	S	44.72038651	-69.37230682	44.10772705	-70.13289642
23013	C	ME, Knox	ME	S	44.36457825	-68.48213196	43.73964691	-69.45122528
23015	C	ME, Lincoln	ME	S	44.34285355	-69.23373413	43.70448685	-69.81390381
23017	C	ME, Oxford	ME	S	45.34542084	-70.23877716	43.78556442	-71.08433533
23019	C	ME, Penobscot	ME	S	46.39567947	-67.94136810	44.64405441	-69.35576630
23021	C	ME, Piscataquis	ME	S	46.57386780	-68.77606964	45.01086044	-69.83319092
23023	C	ME, Sagadahoc	ME	S	44.16803360	-69.66758728	43.63367844	-70.05149841
23025	C	ME, Somerset	ME	S	46.57414246	-69.26675415	44.57732010	-70.55279541
23027	C	ME, Waldo	ME	S	44.75416565	-68.79235077	44.20278549	-69.50676727
23029	C	ME, Washington	ME	S	45.68901062	-66.88507843	44.31699371	-68.10602570
23031	C	ME, York	ME	S	43.81383514	-70.21968842	42.91712570	-70.98906708
26001	C	MI, Alcona	MI	S	44.86402512	-82.32952118	44.50880051	-83.88864136
26003	C	MI, Alger	MI	S	47.81799698	-85.85460663	46.15820312	-87.11653900
26005	C	MI, Allegan	MI	S	42.76904678	-85.54296875	42.41579056	-87.05871582
26007	C	MI, Alpena	MI	S	45.21277618	-82.40871429	44.85554504	-83.88971710
26009	C	MI, Antrim	MI	S	45.20757294	-84.84756470	44.81280518	-85.48062897
26011	C	MI, Arenac	MI	S	44.16840363	-83.18527985	43.83397675	-84.16663361
26013	C	MI, Baraga	MI	S	47.04395676	-87.99107361	46.41937637	-88.67970276
26015	C	MI, Barry	MI	S	42.77070236	-85.07159424	42.41953659	-85.54551697
26017	C	MI, Bay	MI	S	43.99709320	-83.69876862	43.47850418	-84.16790009
26019	C	MI, Benzie	MI	S	44.77873230	-85.81501770	44.51293182	-86.84693146
26021	C	MI, Berrien	MI	S	42.24365616	-86.22281647	41.75944519	-87.20777130
26023	C	MI, Branch	MI	S	42.07301712	-84.82513428	41.75936508	-85.29354858
26025	C	MI, Calhoun	MI	S	42.42242432	-84.70961761	42.07038116	-85.29940033
26027	C	MI, Cass	MI	S	42.07154465	-85.76014709	41.75899506	-86.22607422
26029	C	MI, Charlevoix	MI	S	45.88324356	-84.73251343	45.11471176	-85.87322998
26031	C	MI, Cheboygan	MI	S	45.81032944	-84.20095062	45.19862366	-84.73435974
26033	C	MI, Chippewa	MI	S	47.04761124	-83.43355560	45.77394485	-85.23947906
26035	C	MI, Clare	MI	S	44.16430664	-84.60607147	43.81363678	-85.08879852
26037	C	MI, Clinton	MI	S	43.11888504	-84.36373138	42.76953506	-84.83771515
26039	C	MI, Crawford	MI	S	44.85875702	-84.36994171	44.50723648	-84.85094452
26041	C	MI, Delta	MI	S	46.15929031	-86.45854950	45.32481003	-87.36837769
26043	C	MI, Dickinson	MI	S	46.24747849	-87.61589813	45.72254562	-88.13507080
26045	C	MI, Eaton	MI	S	42.77070236	-84.60073853	42.42143631	-85.07566833
26047	C	MI, Emmet	MI	S	45.87073898	-84.72972870	45.27082062	-85.30770111
26049	C	MI, Genesee	MI	S	43.22308731	-83.45282745	42.78091049	-83.93218994
26051	C	MI, Gladwin	MI	S	44.16180038	-84.16564941	43.81361389	-84.60804749
26053	C	MI, Gogebic	MI	S	47.04196548	-88.99054718	46.09729767	-90.41813660
26055	C	MI, Grand Traverse	MI	S	45.12028122	-85.33265686	44.51207352	-85.81763458
26057	C	MI, Gratiot	MI	S	43.46625137	-84.36775208	43.11750031	-84.84600830
26059	C	MI, Hillsdale	MI	S	42.07350159	-84.36054230	41.69609070	-84.82643890
26061	C	MI, Houghton	MI	S	47.47714615	-88.04373169	46.41965103	-88.99129486
26063	C	MI, Huron	MI	S	44.17097092	-82.14550018	43.66762161	-83.71356201
26065	C	MI, Ingham	MI	S	42.77663040	-84.14065552	42.42173767	-84.60329437
26067	C	MI, Ionia	MI	S	43.12035370	-84.83674622	42.76950455	-85.31258392
26069	C	MI, Iosco	MI	S	44.51491928	-82.24991608	44.15875244	-83.88671112
26071	C	MI, Iron	MI	S	46.42044830	-88.11682892	45.92125702	-88.99122620
26073	C	MI, Isabella	MI	S	43.81519318	-84.60603333	43.46595764	-85.08879852
26075	C	MI, Jackson	MI	S	42.42483521	-84.13075256	42.07038116	-84.71866608
26077	C	MI, Kalamazoo	MI	S	42.42143631	-85.29354858	42.06938934	-85.76617432
26079	C	MI, Kalkaska	MI	S	44.85955811	-84.84691620	44.51025391	-85.33406067
26081	C	MI, Kent	MI	S	43.29479599	-85.30971527	42.76802826	-85.79081726
26083	C	MI, Keweenaw	MI	S	48.30606461	-87.11211395	47.19970322	-89.68073273
26085	C	MI, Lake	MI	S	44.16805267	-85.56229401	43.81399918	-86.04225922
26087	C	MI, Lapeer	MI	S	43.32695389	-82.98374939	42.88032532	-83.46074677
26089	C	MI, Leelanau	MI	S	45.58443451	-85.45853424	44.77307510	-86.73452759
26091	C	MI, Lenawee	MI	S	42.08243179	-83.76303864	41.70661926	-84.36320496
26093	C	MI, Livingston	MI	S	42.78320694	-83.66418457	42.42375183	-84.15816498
26095	C	MI, Luce	MI	S	47.30548096	-85.23432922	46.24456024	-85.86518097
26097	C	MI, Mackinac	MI	S	46.24570465	-84.11415100	45.69339371	-85.86824036
26099	C	MI, Macomb	MI	S	42.89750671	-82.70533752	42.44713593	-83.10079193
26101	C	MI, Manistee	MI	S	44.51942825	-85.81752777	44.16424561	-86.98799896
26103	C	MI, Marquette	MI	S	47.22327042	-87.11204529	45.98501205	-88.11756134
26105	C	MI, Mason	MI	S	44.18264771	-86.03852081	43.81565857	-87.09310913
26107	C	MI, Mecosta	MI	S	43.81550980	-85.08490753	43.46623993	-85.56282806
26109	C	MI, Menominee	MI	S	45.98591232	-87.12782288	45.07643509	-87.88761139
26111	C	MI, Midland	MI	S	43.82863235	-84.16662598	43.46596146	-84.60803986
26113	C	MI, Missaukee	MI	S	44.51250076	-84.85086823	44.16134644	-85.33833313
26115	C	MI, Monroe	MI	S	42.09426880	-83.11245728	41.72354889	-83.77395630
26117	C	MI, Montcalm	MI	S	43.46846008	-84.83516693	43.11881638	-85.56298065
26119	C	MI, Montmorency	MI	S	45.20209503	-83.88078308	44.85474396	-84.37198639
26121	C	MI, Muskegon	MI	S	43.47369003	-85.79054260	43.11729813	-87.14716339
26123	C	MI, Newaygo	MI	S	43.81565857	-85.56207275	43.29296112	-86.03969574
26125	C	MI, Oakland	MI	S	42.88840103	-83.08312225	42.43178177	-83.68947601
26127	C	MI, Oceana	MI	S	43.82358170	-86.03841400	43.46719360	-87.14032745
26129	C	MI, Ogemaw	MI	S	44.50894165	-83.88344574	44.16067505	-84.37065887
26131	C	MI, Ontonagon	MI	S	47.71455383	-88.86373138	46.33257675	-90.11168671
26133	C	MI, Osceola	MI	S	44.16513443	-85.08703613	43.81336975	-85.56466675
26135	C	MI, Oscoda	MI	S	44.85672760	-83.88671112	44.50706482	-84.37207031
26137	C	MI, Otsego	MI	S	45.20201111	-84.36646271	44.85481262	-84.85794830
26139	C	MI, Ottawa	MI	S	43.20598984	-85.78182983	42.76520157	-87.10766602
26141	C	MI, Presque Isle	MI	S	45.77814484	-82.49059296	45.19835281	-84.25176239
26143	C	MI, Roscommon	MI	S	44.51153946	-84.36622620	44.16029358	-84.85595703
26145	C	MI, Saginaw	MI	S	43.56878281	-83.69523621	43.12828827	-84.36998749
26147	C	MI, St. Clair	MI	S	43.17041397	-82.33407593	42.47777939	-82.99636841
26149	C	MI, St. Joseph	MI	S	42.07155228	-85.29193878	41.75903702	-85.79208374
26151	C	MI, Sanilac	MI	S	43.69558716	-82.12297058	43.15409851	-83.12044525
26153	C	MI, Schoolcraft	MI	S	46.50576782	-85.85576630	45.57838440	-86.61574554
26155	C	MI, Shiawassee	MI	S	43.13270950	-83.92268372	42.77585602	-84.36785126
26157	C	MI, Tuscola	MI	S	43.82872009	-83.10381317	43.22142029	-83.70832062
26159	C	MI, Van Buren	MI	S	42.42073441	-85.76286316	42.06916809	-87.08834076
26161	C	MI, Washtenaw	MI	S	42.43493652	-83.53939056	42.07206726	-84.13375092
26163	C	MI, Wayne	MI	S	42.45133591	-82.74990845	42.02855682	-83.55173492
26165	C	MI, Wexford	MI	S	44.51303482	-85.33406067	44.16426849	-85.82196045
27001	C	MN, Aitkin	MN	S	47.03041840	-93.05379486	46.15399170	-93.81235504
27003	C	MN, Anoka	MN	S	45.41496658	-93.01840973	45.03536606	-93.51242065
27005	C	MN, Becker	MN	S	47.15251541	-95.16209412	46.71540833	-96.19466400
27007	C	MN, Beltrami	MN	S	48.54043579	-94.41428375	47.40954208	-95.60314178
27009	C	MN, Benton	MN	S	45.82444763	-93.75962067	45.55897903	-94.35295868
27011	C	MN, Big Stone	MN	S	45.58612823	-96.10361481	45.17667389	-96.83544922
27013	C	MN, Blue Earth	MN	S	44.26435089	-93.76776123	43.84774017	-94.37189484
27015	C	MN, Brown	MN	S	44.49811554	-94.36887360	44.10766983	-95.10877991
27017	C	MN, Carlton	MN	S	46.76917648	-92.29158020	46.41722107	-93.06490326
27019	C	MN, Carver	MN	S	44.97871017	-93.52043152	44.63456345	-94.01261902
27021	C	MN, Cass	MN	S	47.48073959	-93.77391815	46.27661514	-94.78706360
27023	C	MN, Chippewa	MN	S	45.15270615	-95.24654388	44.75294876	-96.03669739
27025	C	MN, Chisago	MN	S	45.73102951	-92.64659882	45.29586411	-93.14197540
27027	C	MN, Clay	MN	S	47.15150070	-96.17227173	46.63010025	-96.84004211
27029	C	MN, Clearwater	MN	S	48.02060318	-95.16905975	47.15108871	-95.58288574
27031	C	MN, Cook	MN	S	48.24578476	-89.48338318	47.24430084	-91.03248596
27033	C	MN, Cottonwood	MN	S	44.19611359	-94.85894775	43.84742737	-95.46288300
27035	C	MN, Crow Wing	MN	S	46.80553055	-93.77602386	46.15597534	-94.39482880
27037	C	MN, Dakota	MN	S	44.92326355	-92.73239136	44.47101212	-93.32952118
27039	C	MN, Dodge	MN	S	44.19692230	-92.67790985	43.84837723	-93.04590607
27041	C	MN, Douglas	MN	S	46.10818481	-95.13878632	45.75870132	-95.76993561
27043	C	MN, Faribault	MN	S	43.84821701	-93.64810181	43.49951935	-94.24793243
27045	C	MN, Fillmore	MN	S	43.84827423	-91.73019409	43.50043488	-92.44960785
27047	C	MN, Freeborn	MN	S	43.84845352	-93.04908752	43.49935532	-93.64864349
27049	C	MN, Goodhue	MN	S	44.71380234	-92.24201202	44.19446182	-93.04093170
27051	C	MN, Grant	MN	S	46.10867310	-95.75836182	45.75943756	-96.26635742
27053	C	MN, Hennepin	MN	S	45.24656677	-93.17677307	44.78548050	-93.76704407
27055	C	MN, Houston	MN	S	43.84716415	-91.21770477	43.50043869	-91.73074341
27057	C	MN, Hubbard	MN	S	47.41281509	-94.65837097	46.80349350	-95.18376160
27059	C	MN, Isanti	MN	S	45.73445129	-93.01929474	45.41176605	-93.51380157
27061	C	MN, Itasca	MN	S	47.89894867	-93.05580139	47.02519226	-94.41924286
27063	C	MN, Jackson	MN	S	43.84811020	-94.85430145	43.50024033	-95.45468903
27065	C	MN, Kanabec	MN	S	46.15940475	-93.05386353	45.73051834	-93.51884460
27067	C	MN, Kandiyohi	MN	S	45.41300964	-94.75705719	44.89128113	-95.25537109
27069	C	MN, Kittson	MN	S	49.00068665	-96.38663483	48.54319000	-97.23834991
27071	C	MN, Koochiching	MN	S	48.71176910	-93.08072662	47.84581757	-94.43035126
27073	C	MN, Lac qui Parle	MN	S	45.30158615	-95.73701477	44.80482483	-96.45409393
27075	C	MN, Lake	MN	S	48.20579147	-90.79518890	46.79483795	-91.80044556
27077	C	MN, Lake of the Woods	MN	S	49.38435745	-94.42870331	48.36597061	-95.34263611
27079	C	MN, Le Sueur	MN	S	44.54386139	-93.52423096	44.19564056	-94.02468109
27081	C	MN, Lincoln	MN	S	44.63128662	-96.07868958	44.19662476	-96.45277405
27083	C	MN, Lyon	MN	S	44.63090134	-95.59334564	44.19510269	-96.09329224
27085	C	MN, McLeod	MN	S	44.97970200	-94.00965118	44.62984085	-94.50233459
27087	C	MN, Mahnomen	MN	S	47.50038528	-95.55085754	47.15001297	-96.06750488
27089	C	MN, Marshall	MN	S	48.54512787	-95.59275055	48.17163467	-97.16337585
27091	C	MN, Martin	MN	S	43.84811401	-94.24707794	43.50013733	-94.85478973
27093	C	MN, Meeker	MN	S	45.32680130	-94.25565338	44.89171982	-94.76366425
27095	C	MN, Mille Lacs	MN	S	46.24715042	-93.42960358	45.55891037	-93.81091309
27097	C	MN, Morrison	MN	S	46.34867859	-93.76394653	45.77393723	-94.65351105
27099	C	MN, Mower	MN	S	43.84866714	-92.44892883	43.49953079	-93.04971313
27101	C	MN, Murray	MN	S	44.19658279	-95.46218872	43.84769821	-96.06446838
27103	C	MN, Nicollet	MN	S	44.45696259	-93.92750549	44.15389252	-94.78623962
27105	C	MN, Nobles	MN	S	43.84920883	-95.45216370	43.49964905	-96.05384064
27107	C	MN, Norman	MN	S	47.49967575	-96.06655121	47.15047073	-96.87183380
27109	C	MN, Olmsted	MN	S	44.19559479	-92.07851410	43.83365631	-92.69001770
27111	C	MN, Otter Tail	MN	S	46.71833420	-95.14556122	46.10649490	-96.28134155
27113	C	MN, Pennington	MN	S	48.17506409	-95.58215332	47.93396759	-96.50098419
27115	C	MN, Pine	MN	S	46.41939926	-92.29278564	45.72997665	-93.14322662
27117	C	MN, Pipestone	MN	S	44.19753647	-96.06353760	43.84854507	-96.45350647
27119	C	MN, Polk	MN	S	48.17411041	-95.55329132	47.49862671	-97.14670563
27121	C	MN, Pope	MN	S	45.76000214	-95.13129425	45.41187668	-95.75901031
27123	C	MN, Ramsey	MN	S	45.12446594	-92.98381042	44.88751221	-93.22792816
27125	C	MN, Red Lake	MN	S	47.96464539	-95.70910645	47.75969315	-96.48265839
27127	C	MN, Redwood	MN	S	44.69848251	-94.86563873	44.19503021	-95.59490967
27129	C	MN, Renville	MN	S	44.89246368	-94.49771118	44.45608139	-95.48344421
27131	C	MN, Rice	MN	S	44.54396439	-93.03920746	44.19593430	-93.52535248
27133	C	MN, Rock	MN	S	43.84960556	-96.05212402	43.50016022	-96.45346069
27135	C	MN, Roseau	MN	S	48.99998474	-95.08952332	48.53850555	-96.40560150
27137	C	MN, St. Louis	MN	S	48.63149261	-91.78875732	46.65103912	-93.09766388
27139	C	MN, Scott	MN	S	44.81196213	-93.27792358	44.54286194	-93.91084290
27141	C	MN, Sherburne	MN	S	45.56025314	-93.50969696	45.24566650	-94.14946747
27143	C	MN, Sibley	MN	S	44.71797180	-93.76377869	44.45602036	-94.62976837
27145	C	MN, Stearns	MN	S	45.77542877	-94.04682159	45.28229141	-95.13986206
27147	C	MN, Steele	MN	S	44.19655991	-93.04529572	43.84812164	-93.40682220
27149	C	MN, Stevens	MN	S	45.76000214	-95.74745941	45.41192245	-96.25405884
27151	C	MN, Swift	MN	S	45.41294861	-95.24627686	45.15117645	-96.11833954
27153	C	MN, Todd	MN	S	46.36911011	-94.64352417	45.77342224	-95.15559387
27155	C	MN, Traverse	MN	S	46.02193832	-96.25310516	45.58521652	-96.85774994
27157	C	MN, Wabasha	MN	S	44.45520401	-91.85824585	44.10695648	-92.55125427
27159	C	MN, Wadena	MN	S	46.80556488	-94.72795868	46.36835861	-95.16387177
27161	C	MN, Waseca	MN	S	44.19635010	-93.40602112	43.84796143	-93.76841736
27163	C	MN, Washington	MN	S	45.29686737	-92.74018097	44.74516678	-93.02261353
27165	C	MN, Watonwan	MN	S	44.10894012	-94.36883545	43.84772873	-94.85988617
27167	C	MN, Wilkin	MN	S	46.63089752	-96.26464844	46.02143478	-96.78861237
27169	C	MN, Winona	MN	S	44.19315338	-91.28414154	43.84682465	-92.07960510
27171	C	MN, Wright	MN	S	45.42372131	-93.51483154	44.97796249	-94.26152802
27173	C	MN, Yellow Medicine	MN	S	44.93613434	-95.36019135	44.54153442	-96.45188904
29001	C	MO, Adair	MO	S	40.34667969	-92.34528351	40.03699112	-92.85639191
29003	C	MO, Andrew	MO	S	40.13031769	-94.60250092	39.81959534	-95.06027985
29005	C	MO, Atchison	MO	S	40.58520889	-95.17736816	40.26179886	-95.77265167
29007	C	MO, Audrain	MO	S	39.34779739	-91.40903473	39.05903625	-92.31443024
29009	C	MO, Barry	MO	S	36.93178177	-93.57379913	36.49871826	-94.07719421
29011	C	MO, Barton	MO	S	37.65367126	-94.07350159	37.34923172	-94.61767578
29013	C	MO, Bates	MO	S	38.47761536	-94.04989624	38.02637863	-94.61408997
29015	C	MO, Benton	MO	S	38.53543091	-93.05907440	38.06247711	-93.52347565
29017	C	MO, Bollinger	MO	S	37.59928513	-89.86112213	37.04001999	-90.22323608
29019	C	MO, Boone	MO	S	39.24879456	-92.10455322	38.64316559	-92.57030487
29021	C	MO, Buchanan	MO	S	39.82136917	-94.60112000	39.53129578	-95.11360168
29023	C	MO, Butler	MO	S	36.92712402	-90.13520050	36.49776459	-90.67972565
29025	C	MO, Caldwell	MO	S	39.78895569	-93.75812531	39.52423477	-94.20851898
29027	C	MO, Callaway	MO	S	39.06469727	-91.63400269	38.55817795	-92.22156525
29029	C	MO, Camden	MO	S	38.27007675	-92.40627289	37.80046844	-93.08216095
29031	C	MO, Cape Girardeau	MO	S	37.60319138	-89.42131805	37.12597656	-89.86682892
29033	C	MO, Carroll	MO	S	39.61568069	-93.10448456	39.20690918	-93.75936890
29035	C	MO, Carter	MO	S	37.10033035	-90.66123199	36.81144714	-91.22482300
