DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-02-05T12:16:41.100+00:00,19.303,-68.612,90.0,3.3,Md,6,234,0.9,0.25,pr,pr13036002,1360068086866
2013-02-05T10:24:41.360+00:00,38.003,-115.453,4.0,3.3,ml,23,133,0.7,0.20,nn,nn00401855,1360112260012
2013-02-05T08:58:22.300+00:00,35.072,-118.966,12.4,2.5,Ml,,43,0.1,0.18,ci,ci15281481,1360098772870
2013-02-05T08:55:29.400+00:00,12.180,-88.529,35.0,4.3,Mb,29,202,2.3,0.67,us,usc000f1ag,1362226558074
2013-02-05T07:55:10.200+00:00,51.598,-178.432,11.2,2.8,Ml,17,230,0.3,,us,us2013lgcu,1362243778551
2013-02-05T07:50:56.400+00:00,-35.362,-179.380,5.0,4.2,Ml,10,263,2.9,,us,us2013lgct,1362243814338
2013-02-05T06:25:49.000+00:00,53.176,-161.233,25.7,2.9,Ml,,,,0.62,ak,ak10650635,1360084107127
2013-02-05T06:07:50.000+00:00,32.162,-115.211,18.7,3.1,Ml,,202,0.3,0.16,ci,ci15281473,1360175819540
2013-02-05T05:04:49.500+00:00,19.008,-64.205,56.0,3.1,Md,8,317,0.3,0.10,pr,pr13036001,1360044298320
2013-02-05T04:52:56.700+00:00,18.893,-64.212,53.0,3.2,Md,15,335,0.2,0.20,pr,pr13036000,1360042570163
2013-02-05T04:27:33.400+00:00,36.003,-120.562,4.8,2.5,Md,,47,0.0,0.10,nc,nc71935341,1360095250614
2013-02-05T03:57:30.200+00:00,14.036,92.950,28.7,4.8,Mb,71,50,2.4,1.02,us,usc000f18y,1360756957636
2013-02-05T03:30:56.000+00:00,59.047,-150.069,5.0,2.5,Ml,,,,0.59,ak,ak10650584,1360035392871
2013-02-05T03:24:52.000+00:00,45.519,151.286,46.9,5.0,Mb,308,90,6.1,0.93,us,usc000f18r,1360756957641
2013-02-05T02:08:36.300+00:00,36.971,-121.614,2.7,2.5,Md,,32,0.0,0.14,nc,nc71935291,1360253475389
2013-02-05T01:33:26.000+00:00,51.879,-174.037,37.3,3.4,Ml,,,,0.76,ak,ak10650544,1360036507673
2013-02-04T21:15:06.100+00:00,18.869,-64.321,39.0,3.1,Md,9,313,0.1,0.10,pr,pr13035005,1360030104532
2013-02-04T21:04:51.500+00:00,18.912,-64.329,39.0,2.5,Md,5,302,0.2,0.11,pr,pr13035004,1360027139319
2013-02-04T20:56:03.200+00:00,18.830,-64.265,43.0,3.0,Md,7,335,0.1,0.07,pr,pr13035003,1360032550142
2013-02-04T18:49:47.044+00:00,38.123,-115.037,13.7,2.6,ml,5,197,0.7,0.08,nn,nn00401743,1360007963345
2013-02-04T18:30:51.700+00:00,38.789,-122.743,1.9,2.9,Md,,40,0.0,0.06,nc,nc71935021,1360084644198
2013-02-04T17:47:49.800+00:00,37.527,70.176,14.0,4.7,Mb,50,72,1.4,1.54,us,usc000f0zs,1360670527614
2013-02-04T17:06:37.000+00:00,60.682,-152.405,91.3,2.6,Ml,,,,0.62,ak,ak10650324,1359997954556
2013-02-04T16:51:31.600+00:00,-11.153,165.270,10.0,4.2,Mb,15,151,5.5,0.65,us,us2013lfcf,1361287209704
2013-02-04T16:48:48.800+00:00,-11.168,165.285,10.0,4.5,Mb,23,115,5.5,0.87,us,us2013lfce,1361287244044
2013-02-04T15:27:13.900+00:00,32.900,94.872,26.6,4.1,Mb,38,54,4.5,0.92,us,us2013lfat,1361275891031
2013-02-04T14:33:02.800+00:00,-11.031,165.454,10.0,4.7,Mb,46,104,5.6,0.86,us,us2013lfaq,1361275891035
2013-02-04T13:51:14.000+00:00,49.937,179.169,49.9,3.1,Ml,,,,0.28,ak,ak10650278,1360002926457
2013-02-04T13:35:29.600+00:00,37.550,82.416,23.8,4.7,Mb,103,47,5.8,0.76,us,us2013lfap,1361275891039
2013-02-04T13:15:28.400+00:00,-2.208,68.215,9.8,4.5,Mb,30,108,6.7,0.97,us,us2013lfcd,1361287277962
2013-02-04T13:07:25.700+00:00,-2.206,68.165,10.0,4.3,Mb,40,126,9.0,0.87,us,us2013lfcc,1361287313012
2013-02-04T12:54:39.300+00:00,17.573,120.482,49.8,4.5,Mb,21,130,5.2,0.49,us,us2013lfcr,1361897477107
2013-02-04T12:04:55.000+00:00,32.901,94.702,10.0,4.8,Mb,127,43,4.4,0.53,us,usc000f0wi,1362226558087
2013-02-04T11:48:42.000+00:00,-34.022,-14.676,10.0,4.8,Mb,29,86,3.6,0.67,us,usc000f0wk,1362140088247
2013-02-04T11:41:51.100+00:00,-33.934,-14.579,10.0,4.8,Mb,21,68,3.6,0.76,us,us2013lfct,1362156491100
2013-02-04T11:41:22.500+00:00,51.423,178.820,33.1,2.7,Ml,6,241,0.3,,us,us2013lfcs,1362156528263
2013-02-04T09:33:17.600+00:00,0.630,126.242,14.7,4.7,Mb,42,54,1.1,0.76,us,usc000f0vg,1360670528747
2013-02-04T08:38:06.450+00:00,36.562,70.815,204.3,4.3,mb,26,104,2.5,0.49,us,usc000f0v0,1359978566867
2013-02-04T08:08:30.500+00:00,19.024,121.052,48.9,4.6,Mb,33,119,3.8,1.55,us,usc000f0uu,1360670528730
2013-02-04T07:56:53.170+00:00,34.892,24.192,10.0,4.7,mb,102,142,0.7,1.61,us,usc000f0ut,1359971351574
2013-02-04T07:16:09.600+00:00,16.222,120.580,54.9,4.6,Mb,12,148,7.2,0.95,us,usc000f0uj,1360670528735
2013-02-04T05:39:06.470+00:00,16.883,-96.751,35.0,4.0,mb,40,213,2.8,1.35,us,usc000f0tj,1360166680786
2013-02-04T05:25:34.000+00:00,62.325,-151.367,81.6,3.1,Ml,,,,0.81,ak,ak10650203,1359956727541
2013-02-04T05:10:32.100+00:00,15.320,-94.031,72.8,4.3,Mb,112,216,2.1,0.69,us,usc000f0t9,1360670527585
2013-02-04T04:29:46.580+00:00,43.681,16.390,10.1,4.5,mb,35,39,1.2,1.30,us,usc000f0sw,1360031692000
2013-02-04T04:00:54.200+00:00,30.334,130.995,54.3,4.7,Mb,18,198,2.8,0.34,us,usc000f0sp,1360670527590
2013-02-04T03:50:16.600+00:00,18.697,-64.309,73.0,2.7,Md,3,274,0.0,2.79,pr,pr13035001,1359952286842
2013-02-04T03:49:27.700+00:00,-4.971,133.910,21.8,4.6,Mb,23,112,2.6,1.73,us,usc000f0sa,1360670527595
2013-02-04T03:31:00.000+00:00,51.437,-177.221,37.6,2.5,Ml,,,,0.53,ak,ak10650156,1359950306725
2013-02-04T01:54:44.000+00:00,51.575,-176.749,49.5,2.6,Ml,,,,0.26,ak,ak10650161,1359949828261
2013-02-04T01:38:57.800+00:00,18.885,-64.917,55.0,2.9,Md,5,306,0.5,0.36,pr,pr13035002,1359954020917
2013-02-04T01:20:21.100+00:00,-5.547,130.837,58.7,4.8,Mb,22,108,2.5,1.16,us,usc000f0r7,1360670668073
2013-02-03T23:04:18.200+00:00,29.330,141.802,48.8,5.1,Mb,254,29,4.1,1.46,us,usc000f0ps,1360584230971
2013-02-03T22:56:11.800+00:00,29.312,142.014,34.8,5.3,Mb,248,97,4.2,0.69,us,usc000f0pp,1360584230976
2013-02-03T22:14:26.500+00:00,35.805,-118.504,4.5,2.7,Ml,,58,0.1,0.14,ci,ci15281081,1360010689571
2013-02-03T22:01:44.000+00:00,61.689,-150.567,66.6,3.0,Ml,,,,0.61,ak,ak10650076,1360290467057
2013-02-03T21:37:57.000+00:00,62.998,-150.581,104.8,3.2,Ml,,,,0.58,ak,ak10650064,1360290497684
2013-02-03T20:54:43.000+00:00,-32.335,-71.379,33.4,4.6,Mb,28,144,0.7,,us,usc000f0np,1360584402407
2013-02-03T20:30:44.000+00:00,67.733,-167.164,24.2,3.6,Ml,,,,0.84,ak,ak10650060,1359948991210
2013-02-03T17:46:59.700+00:00,27.692,56.497,45.1,4.5,Mb,31,137,2.7,0.63,us,usc000f0mh,1360584230967
2013-02-03T16:52:33.600+00:00,-57.904,-25.040,37.0,4.7,Mb,20,65,7.4,0.73,us,us2013leda,1360921060978
2013-02-03T16:51:46.600+00:00,37.348,-121.709,8.6,2.5,Md,,40,0.1,0.07,nc,nc71934461,1360280109471
2013-02-03T14:23:02.000+00:00,-10.975,165.460,10.0,4.6,Mb,29,108,5.6,1.18,us,us2013lear,1360843732198
2013-02-03T13:30:01.000+00:00,-56.892,-30.543,41.1,4.8,Mb,27,76,4.3,1.25,us,us2013lec9,1360921032914
2013-02-03T12:00:59.900+00:00,43.182,18.731,13.1,4.0,Ml,31,58,0.8,,us,us2013lede,1361209600303
2013-02-03T11:36:39.500+00:00,-4.977,153.166,10.0,4.9,Mb,127,32,1.3,0.91,us,usc000f0ku,1360843732117
2013-02-03T11:14:55.600+00:00,-5.023,153.104,16.0,5.4,Mt,226,18,1.2,0.89,us,usc000f0kj,1360843732021
2013-02-03T11:10:31.100+00:00,36.477,70.795,180.1,4.1,Mb,53,101,2.4,0.92,us,usc000f0kd,1360843731983
2013-02-03T11:08:10.600+00:00,-5.013,153.090,12.5,4.8,Mb,76,76,1.2,0.88,us,usc000f0ke,1360843731947
2013-02-03T10:22:36.400+00:00,-10.530,166.483,10.0,4.7,Mb,122,104,6.5,0.65,us,usc000f0k9,1360843731914
2013-02-03T10:12:09.000+00:00,-5.463,154.225,154.3,4.6,Mb,125,47,2.4,0.94,us,usc000f0k5,1360843731865
2013-02-03T09:37:35.000+00:00,-6.095,154.020,10.0,4.1,Mb,27,158,2.6,0.97,us,us2013ledd,1361209636350
2013-02-03T09:23:08.000+00:00,66.652,-174.397,10.0,2.8,Ml,,,,1.61,ak,ak10652712,1360290285619
2013-02-03T07:51:30.000+00:00,62.952,-150.665,112.5,2.9,Ml,,,,0.58,ak,ak10649927,1360290283495
2013-02-03T07:13:33.000+00:00,61.084,-150.943,56.3,2.6,Ml,,,,0.47,ak,ak10649916,1360290281391
2013-02-03T06:35:08.000+00:00,53.569,-163.202,57.4,3.3,Ml,,,,0.43,ak,ak10649901,1360290280334
2013-02-03T06:20:51.500+00:00,-6.609,130.149,153.3,4.6,Mb,32,58,1.8,1.17,us,usc000f0fi,1360584371562
2013-02-03T05:22:09.000+00:00,-35.583,-72.938,41.6,4.4,Mb,18,162,3.0,,us,usc000f0es,1360584342282
2013-02-03T05:13:40.000+00:00,62.863,-150.697,96.8,3.9,Ml,,,,0.78,ak,ak10649868,1360584230835
2013-02-03T05:01:06.000+00:00,64.930,-123.150,10.0,4.0,Mb,59,79,4.5,,us,usc000f0cw,1360584311750
2013-02-03T03:57:32.600+00:00,-10.876,165.357,10.0,5.1,Mb,54,50,5.5,0.59,us,usc000f0ch,1360584230843
2013-02-03T03:27:36.000+00:00,63.087,-151.586,11.7,3.4,Ml,,,,0.69,ak,ak10649823,1360290096803
2013-02-03T03:20:29.000+00:00,-29.724,-178.890,197.5,4.7,Mb,51,119,1.0,1.37,us,usc000f0bw,1360584230847
2013-02-03T03:08:23.010+00:00,-21.434,-178.710,578.2,4.6,mb,61,99,4.8,1.21,us,usc000f0bs,1359868975881
2013-02-03T02:29:13.300+00:00,-10.963,165.333,9.9,5.1,Mb,37,108,5.5,1.20,us,usc000f0bj,1360584230851
2013-02-03T02:00:57.500+00:00,17.257,147.211,69.5,4.8,Mb,25,140,1.5,0.82,us,usc000f0bf,1360584230855
2013-02-03T01:57:22.000+00:00,62.107,-148.120,35.6,2.6,Ml,,,,0.54,ak,ak10649796,1362073587561
2013-02-03T01:51:59.700+00:00,18.470,-67.559,81.0,2.7,Md,4,349,0.4,0.07,pr,pr13034000,1359865088319
2013-02-02T22:36:01.940+00:00,-10.710,166.550,10.3,4.6,mb,61,85,6.6,1.13,us,usc000f0a0,1359848716532
2013-02-02T22:31:58.770+00:00,-11.322,165.113,10.0,4.7,mb,21,224,5.4,1.19,us,usc000f09b,1359845708964
2013-02-02T21:20:35.300+00:00,-11.132,165.322,10.0,5.1,mb,144,44,5.6,0.69,us,usc000f07p,1359842414842
2013-02-02T21:00:23.100+00:00,-61.322,154.104,10.0,4.8,mb,39,107,7.3,1.15,us,usc000f07a,1359844678844
2013-02-02T20:46:30.200+00:00,-10.387,166.483,10.0,4.7,Mb,104,104,6.5,0.78,us,usc000f078,1361967474022
2013-02-02T20:16:07.600+00:00,-31.173,-71.298,51.8,4.6,Mb,51,115,1.1,0.81,us,usc000f06q,1361967474027
2013-02-02T19:40:55.100+00:00,-11.070,165.238,35.0,4.1,Mb,20,151,5.5,0.83,us,us2013ldfl,1361985763402
2013-02-02T19:24:35.100+00:00,-11.151,165.194,35.0,5.0,Mb,93,58,5.4,0.86,us,usc000f06g,1361794668251
2013-02-02T19:05:28.600+00:00,-10.834,165.312,10.0,4.4,Mb,16,112,5.5,0.94,us,us2013ldfk,1361808686379
2013-02-02T18:58:05.800+00:00,-10.938,165.255,3.2,6.0,Mt,321,40,5.4,0.81,us,usc000f05y,1360503702958
2013-02-02T18:54:30.400+00:00,-10.963,165.308,23.2,5.1,Mb,183,40,5.5,0.68,us,usc000f05u,1360498109850
2013-02-02T18:31:36.900+00:00,29.347,141.980,43.5,5.6,Mb,463,22,4.2,0.78,us,usc000f056,1360506730422
2013-02-02T18:16:51.500+00:00,19.888,-67.597,56.0,3.1,Md,10,245,1.5,0.18,pr,pr13033003,1360497878205
2013-02-02T17:54:58.000+00:00,56.074,-135.727,20.0,2.5,Ml,5,263,,0.52,ak,ak10652410,1360269915058
2013-02-02T17:39:02.000+00:00,56.122,-135.729,20.0,2.7,Ml,5,295,,0.51,ak,ak10652408,1360269914030
